filename,fruit,quality,quality_original,split,source_path,split_path
lime_good_189.jpg,lime,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_189.jpg,data\splits\train\bueno\lime_good_189.jpg
lime_good_099.jpg,lime,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_099.jpg,data\splits\train\bueno\lime_good_099.jpg
lime_good_104.jpg,lime,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_104.jpg,data\splits\train\bueno\lime_good_104.jpg
lime_good_070.jpg,lime,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_070.jpg,data\splits\train\bueno\lime_good_070.jpg
lime_good_146.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_146.jpg,data\splits\val\bueno\lime_good_146.jpg
lime_good_136.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_136.jpg,data\splits\val\bueno\lime_good_136.jpg
lime_good_129.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_129.jpg,data\splits\val\bueno\lime_good_129.jpg
lime_good_092.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_092.jpg,data\splits\val\bueno\lime_good_092.jpg
lime_good_051.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_051.jpg,data\splits\val\bueno\lime_good_051.jpg
lime_good_062.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_062.jpg,data\splits\val\bueno\lime_good_062.jpg
lime_good_184.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_184.jpg,data\splits\val\bueno\lime_good_184.jpg
lime_good_004.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_004.jpg,data\splits\val\bueno\lime_good_004.jpg
lime_good_115.jpg,lime,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_115.jpg,data\splits\val\bueno\lime_good_115.jpg
lime_good_089.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_089.jpg,data\splits\test\bueno\lime_good_089.jpg
lime_good_065.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_065.jpg,data\splits\test\bueno\lime_good_065.jpg
lime_good_116.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_116.jpg,data\splits\test\bueno\lime_good_116.jpg
lime_good_142.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_142.jpg,data\splits\test\bueno\lime_good_142.jpg
lime_good_042.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_042.jpg,data\splits\test\bueno\lime_good_042.jpg
lime_good_166.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_166.jpg,data\splits\test\bueno\lime_good_166.jpg
lime_good_153.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_153.jpg,data\splits\test\bueno\lime_good_153.jpg
lime_good_085.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_085.jpg,data\splits\test\bueno\lime_good_085.jpg
lime_good_152.jpg,lime,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Lime_Good\lime_good_152.jpg,data\splits\test\bueno\lime_good_152.jpg
orange_good_016.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_016.jpg,data\splits\train\bueno\orange_good_016.jpg
orange_good_006.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_006.jpg,data\splits\train\bueno\orange_good_006.jpg
orange_good_057.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_057.jpg,data\splits\train\bueno\orange_good_057.jpg
orange_good_089.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_089.jpg,data\splits\train\bueno\orange_good_089.jpg
orange_good_151.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_151.jpg,data\splits\train\bueno\orange_good_151.jpg
orange_good_103.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_103.jpg,data\splits\train\bueno\orange_good_103.jpg
orange_good_073.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_073.jpg,data\splits\train\bueno\orange_good_073.jpg
orange_good_040.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_040.jpg,data\splits\train\bueno\orange_good_040.jpg
orange_good_007.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_007.jpg,data\splits\train\bueno\orange_good_007.jpg
orange_good_041.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_041.jpg,data\splits\train\bueno\orange_good_041.jpg
orange_good_077.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_077.jpg,data\splits\train\bueno\orange_good_077.jpg
orange_good_203.jpeg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_203.jpeg,data\splits\train\bueno\orange_good_203.jpeg
orange_good_019.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_019.jpg,data\splits\train\bueno\orange_good_019.jpg
orange_good_177.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_177.jpg,data\splits\train\bueno\orange_good_177.jpg
orange_good_111.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_111.jpg,data\splits\train\bueno\orange_good_111.jpg
orange_good_015.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_015.jpg,data\splits\train\bueno\orange_good_015.jpg
orange_good_074.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_074.jpg,data\splits\train\bueno\orange_good_074.jpg
orange_good_055.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_055.jpg,data\splits\train\bueno\orange_good_055.jpg
orange_good_122.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_122.jpg,data\splits\train\bueno\orange_good_122.jpg
orange_good_161.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_161.jpg,data\splits\train\bueno\orange_good_161.jpg
orange_good_084.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_084.jpg,data\splits\train\bueno\orange_good_084.jpg
orange_good_031.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_031.jpg,data\splits\train\bueno\orange_good_031.jpg
orange_good_008.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_008.jpg,data\splits\train\bueno\orange_good_008.jpg
orange_good_045.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_045.jpg,data\splits\train\bueno\orange_good_045.jpg
orange_good_163.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_163.jpg,data\splits\train\bueno\orange_good_163.jpg
orange_good_194.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_194.jpg,data\splits\train\bueno\orange_good_194.jpg
orange_good_153.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_153.jpg,data\splits\train\bueno\orange_good_153.jpg
orange_good_139.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_139.jpg,data\splits\train\bueno\orange_good_139.jpg
orange_good_159.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_159.jpg,data\splits\train\bueno\orange_good_159.jpg
orange_good_192.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_192.jpg,data\splits\train\bueno\orange_good_192.jpg
orange_good_079.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_079.jpg,data\splits\train\bueno\orange_good_079.jpg
orange_good_052.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_052.jpg,data\splits\train\bueno\orange_good_052.jpg
orange_good_170.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_170.jpg,data\splits\train\bueno\orange_good_170.jpg
orange_good_050.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_050.jpg,data\splits\train\bueno\orange_good_050.jpg
orange_good_123.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_123.jpg,data\splits\train\bueno\orange_good_123.jpg
orange_good_098.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_098.jpg,data\splits\train\bueno\orange_good_098.jpg
orange_good_038.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_038.jpg,data\splits\train\bueno\orange_good_038.jpg
orange_good_160.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_160.jpg,data\splits\train\bueno\orange_good_160.jpg
orange_good_155.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_155.jpg,data\splits\train\bueno\orange_good_155.jpg
orange_good_090.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_090.jpg,data\splits\train\bueno\orange_good_090.jpg
orange_good_105.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_105.jpg,data\splits\train\bueno\orange_good_105.jpg
orange_good_133.jpg,orange,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_133.jpg,data\splits\train\bueno\orange_good_133.jpg
orange_good_096.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_096.jpg,data\splits\val\bueno\orange_good_096.jpg
orange_good_067.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_067.jpg,data\splits\val\bueno\orange_good_067.jpg
orange_good_127.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_127.jpg,data\splits\val\bueno\orange_good_127.jpg
orange_good_171.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_171.jpg,data\splits\val\bueno\orange_good_171.jpg
orange_good_189.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_189.jpg,data\splits\val\bueno\orange_good_189.jpg
orange_good_152.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_152.jpg,data\splits\val\bueno\orange_good_152.jpg
orange_good_164.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_164.jpg,data\splits\val\bueno\orange_good_164.jpg
orange_good_030.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_030.jpg,data\splits\val\bueno\orange_good_030.jpg
orange_good_181.jpg,orange,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_181.jpg,data\splits\val\bueno\orange_good_181.jpg
orange_good_022.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_022.jpg,data\splits\test\bueno\orange_good_022.jpg
orange_good_049.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_049.jpg,data\splits\test\bueno\orange_good_049.jpg
orange_good_115.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_115.jpg,data\splits\test\bueno\orange_good_115.jpg
orange_good_012.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_012.jpg,data\splits\test\bueno\orange_good_012.jpg
orange_good_097.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_097.jpg,data\splits\test\bueno\orange_good_097.jpg
orange_good_107.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_107.jpg,data\splits\test\bueno\orange_good_107.jpg
orange_good_154.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_154.jpg,data\splits\test\bueno\orange_good_154.jpg
orange_good_165.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_165.jpg,data\splits\test\bueno\orange_good_165.jpg
orange_good_039.jpg,orange,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Orange_Good\orange_good_039.jpg,data\splits\test\bueno\orange_good_039.jpg
pomegranate_good_107.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_107.jpg,data\splits\train\bueno\pomegranate_good_107.jpg
pomegranate_good_767.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_767.jpg,data\splits\train\bueno\pomegranate_good_767.jpg
pomegranate_good_1035.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1035.jpg,data\splits\train\bueno\pomegranate_good_1035.jpg
pomegranate_good_1060.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1060.jpg,data\splits\train\bueno\pomegranate_good_1060.jpg
pomegranate_good_1085.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1085.jpg,data\splits\train\bueno\pomegranate_good_1085.jpg
pomegranate_good_059.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_059.jpg,data\splits\train\bueno\pomegranate_good_059.jpg
pomegranate_good_460.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_460.jpg,data\splits\train\bueno\pomegranate_good_460.jpg
pomegranate_good_316.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_316.jpg,data\splits\train\bueno\pomegranate_good_316.jpg
pomegranate_good_090.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_090.jpg,data\splits\train\bueno\pomegranate_good_090.jpg
pomegranate_good_716.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_716.jpg,data\splits\train\bueno\pomegranate_good_716.jpg
pomegranate_good_334.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_334.jpg,data\splits\train\bueno\pomegranate_good_334.jpg
pomegranate_good_433.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_433.jpg,data\splits\train\bueno\pomegranate_good_433.jpg
pomegranate_good_1006.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1006.jpg,data\splits\train\bueno\pomegranate_good_1006.jpg
pomegranate_good_1235.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1235.jpg,data\splits\train\bueno\pomegranate_good_1235.jpg
pomegranate_good_1301.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1301.jpg,data\splits\train\bueno\pomegranate_good_1301.jpg
pomegranate_good_991.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_991.jpg,data\splits\train\bueno\pomegranate_good_991.jpg
pomegranate_good_040.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_040.jpg,data\splits\train\bueno\pomegranate_good_040.jpg
pomegranate_good_1355.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1355.jpg,data\splits\train\bueno\pomegranate_good_1355.jpg
pomegranate_good_1336.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1336.jpg,data\splits\train\bueno\pomegranate_good_1336.jpg
pomegranate_good_520.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_520.jpg,data\splits\train\bueno\pomegranate_good_520.jpg
pomegranate_good_771.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_771.jpg,data\splits\train\bueno\pomegranate_good_771.jpg
pomegranate_good_805.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_805.jpg,data\splits\train\bueno\pomegranate_good_805.jpg
pomegranate_good_745.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_745.jpg,data\splits\train\bueno\pomegranate_good_745.jpg
pomegranate_good_071.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_071.jpg,data\splits\train\bueno\pomegranate_good_071.jpg
pomegranate_good_853.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_853.jpg,data\splits\train\bueno\pomegranate_good_853.jpg
pomegranate_good_086.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_086.jpg,data\splits\train\bueno\pomegranate_good_086.jpg
pomegranate_good_138.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_138.jpg,data\splits\train\bueno\pomegranate_good_138.jpg
pomegranate_good_1125.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1125.jpg,data\splits\train\bueno\pomegranate_good_1125.jpg
pomegranate_good_209.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_209.jpg,data\splits\train\bueno\pomegranate_good_209.jpg
pomegranate_good_807.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_807.jpg,data\splits\train\bueno\pomegranate_good_807.jpg
pomegranate_good_670.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_670.jpg,data\splits\train\bueno\pomegranate_good_670.jpg
pomegranate_good_1364.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1364.jpg,data\splits\train\bueno\pomegranate_good_1364.jpg
pomegranate_good_965.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_965.jpg,data\splits\train\bueno\pomegranate_good_965.jpg
pomegranate_good_826.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_826.jpg,data\splits\train\bueno\pomegranate_good_826.jpg
pomegranate_good_669.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_669.jpg,data\splits\train\bueno\pomegranate_good_669.jpg
pomegranate_good_289.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_289.jpg,data\splits\train\bueno\pomegranate_good_289.jpg
pomegranate_good_1314.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1314.jpg,data\splits\train\bueno\pomegranate_good_1314.jpg
pomegranate_good_634.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_634.jpg,data\splits\train\bueno\pomegranate_good_634.jpg
pomegranate_good_430.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_430.jpg,data\splits\train\bueno\pomegranate_good_430.jpg
pomegranate_good_1192.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1192.jpg,data\splits\train\bueno\pomegranate_good_1192.jpg
pomegranate_good_627.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_627.jpg,data\splits\train\bueno\pomegranate_good_627.jpg
pomegranate_good_686.jpg,pomegranate,bueno,good,train,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_686.jpg,data\splits\train\bueno\pomegranate_good_686.jpg
pomegranate_good_471.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_471.jpg,data\splits\val\bueno\pomegranate_good_471.jpg
pomegranate_good_903.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_903.jpg,data\splits\val\bueno\pomegranate_good_903.jpg
pomegranate_good_873.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_873.jpg,data\splits\val\bueno\pomegranate_good_873.jpg
pomegranate_good_1340.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_1340.jpg,data\splits\val\bueno\pomegranate_good_1340.jpg
pomegranate_good_137.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_137.jpg,data\splits\val\bueno\pomegranate_good_137.jpg
pomegranate_good_010.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_010.jpg,data\splits\val\bueno\pomegranate_good_010.jpg
pomegranate_good_350.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_350.jpg,data\splits\val\bueno\pomegranate_good_350.jpg
pomegranate_good_880.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_880.jpg,data\splits\val\bueno\pomegranate_good_880.jpg
pomegranate_good_555.jpg,pomegranate,bueno,good,val,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_555.jpg,data\splits\val\bueno\pomegranate_good_555.jpg
pomegranate_good_785.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_785.jpg,data\splits\test\bueno\pomegranate_good_785.jpg
pomegranate_good_038.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_038.jpg,data\splits\test\bueno\pomegranate_good_038.jpg
pomegranate_good_723.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_723.jpg,data\splits\test\bueno\pomegranate_good_723.jpg
pomegranate_good_580.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_580.jpg,data\splits\test\bueno\pomegranate_good_580.jpg
pomegranate_good_787.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_787.jpg,data\splits\test\bueno\pomegranate_good_787.jpg
pomegranate_good_191.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_191.jpg,data\splits\test\bueno\pomegranate_good_191.jpg
pomegranate_good_210.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_210.jpg,data\splits\test\bueno\pomegranate_good_210.jpg
pomegranate_good_830.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_830.jpg,data\splits\test\bueno\pomegranate_good_830.jpg
pomegranate_good_113.jpg,pomegranate,bueno,good,test,data\processed\balanced_raw\Good Quality_Fruits\Pomegranate_Good\pomegranate_good_113.jpg,data\splits\test\bueno\pomegranate_good_113.jpg
apple_regular_559.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_559.jpg,data\splits\train\regular\apple_regular_559.jpg
apple_regular_833.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_833.jpg,data\splits\train\regular\apple_regular_833.jpg
apple_regular_654.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_654.jpg,data\splits\train\regular\apple_regular_654.jpg
apple_regular_868.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_868.jpg,data\splits\train\regular\apple_regular_868.jpg
apple_regular_758.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_758.jpg,data\splits\train\regular\apple_regular_758.jpg
apple_regular_527.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_527.jpg,data\splits\train\regular\apple_regular_527.jpg
apple_regular_128.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_128.jpg,data\splits\train\regular\apple_regular_128.jpg
apple_regular_666.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_666.jpg,data\splits\train\regular\apple_regular_666.jpg
apple_regular_561.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_561.jpg,data\splits\train\regular\apple_regular_561.jpg
apple_regular_499.jpg,apple,regular,regular,train,data\processed\balanced_raw\Regular Quality_Fruits\Apple_Regular\apple_regular_499.jpg,data\splits\train\regular\apple_regular_499.jpg
